source_file	source_line	function	signature	source_owner	target_branch	source_anchor	source_text_sha256	source_algorithm	source_fields	source_constants	source_side_effects	retail_classification	retail_va_or_empty	retail_name_candidates	retail_evidence	retail_evidence_boundary	retail_falsifier	rebuild_disposition	rebuild_owner	rebuild_evidence
game.h	266	CGame::IsFirstFrame	IsFirstFrame()	CGame	ALL_TARGETS	references/Onslaught/game.h:266-266	06256086d05336917f84237db993cae2d94b542ad0e922a36d40ae4b39bbba91	Returns mIsFirstFrame.	mIsFirstFrame		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:266;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
game.h	268	CGame::GetFrontEndSettings	* GetFrontEndSettings()	CGame	ALL_TARGETS	references/Onslaught/game.h:268-268	fea662070f17f855dc6c9431ad7ff91147463331b6aedce36246a35bbe62d226	Returns &mSettings.	mSettings		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:268;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
game.h	269	CGame::GetCurrentlyRunningLevelNum	GetCurrentlyRunningLevelNum()	CGame	ALL_TARGETS	references/Onslaught/game.h:269-269	f0f10f91aa5828dfc36e74ca3446d4f51d8c3ccd04a1d55dbda9b10d8ce9f609	Returns mCurrentlyRunningLevel.	mCurrentlyRunningLevel		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:269;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
game.h	270	CGame::GetFrameTime	GetFrameTime()	CGame	ALL_TARGETS	references/Onslaught/game.h:270-270	28ab96436155f1866c3e4887fd334cb2c5f1a722e1975cfb701056293654aca8	Returns mFrameTime.	mFrameTime		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:270;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
game.h	271	CGame::GetBaseTime	GetBaseTime()	CGame	ALL_TARGETS	references/Onslaught/game.h:271-271	aadc2bee024c69b2842ab636f321ef98d00fd80fc08b69a29038afa6e32ed998	Returns mBaseTime.	mBaseTime		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:271;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
MemoryCard.h	58	CMemoryCard::TooManySavesHere	TooManySavesHere(int card)	CMemoryCard	ALL_TARGETS	references/Onslaught/MemoryCard.h:58-58	c407e127bb2dc93cc48aa7bb1cce36949166076a91221bb52f4334b33cfffb00	Returns false.		false	NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/MemoryCard.h:58;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cpcmemorycard-pc-save-backend-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	NO_DIRECT_PORT	rebuild/README.md	The rebuild explicitly owns no save persistence or storage backend in the current slice.
PCController.cpp	143	CPCController::CPCController	CPCController::CPCController(IController* to_control, int padnumber,int configuration, BOOL reverse_look_y_axis)	CPCController	TARGET == PC	references/Onslaught/PCController.cpp:143-146	8971586082b75e4c9cef6f221da9d2f8e895f2bcfd3fa71d871b9fa4da16c375	Initializes CController(to_control, padnumber,configuration,reverse_look_y_axis).			CController	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/PCController.cpp:143;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-shared-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/cpccontroller-vtable-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/frontend/controller-system.md	Out-of-line source definition has no proven tracked analog; external static/ABI or runtime proof is required before a negative or VA assignment.	Static ABI/xref/body evidence or controlled runtime evidence that proves a target resolves and may falsify this unresolved classification.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/InteractiveSession.cs;rebuild/OnslaughtRebuild.Client.Tests/InteractiveSessionTests.cs	Fixed-step input latches and measured mouse/button laws exist; generic controller stacks, configuration persistence, recording, and vibration do not.
PCController.h	21	CPCController::GetJoyButtonOnce	GetJoyButtonOnce(int pad_number, int button)	CPCController	PC_OWNER_FILE	references/Onslaught/PCController.h:21-21	a8b7b5229b3c3d11fb46f5e1a4d7f064edce34c856cde80158b9052c822ef3bf	Returns LT.JoyButtonOnce(pad_number, button).			LT.JoyButtonOnce	SOURCE_EXACT	0x005147b0	0x005147b0:CPCController__GetJoyButtonOnce	reverse-engineering/binary-analysis/cpccontroller-vtable-semantics-2026-08-11.tsv;references/Onslaught/PCController.h:21;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-shared-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/frontend/controller-system.md	Promoted semantic row labels CPCController::GetJoyButtonOnce SOURCE_INLINE and states the exact edge test.	Any pristine-body, ABI, or source-line readback mismatch at the cited VA refutes SOURCE_EXACT.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/InteractiveSession.cs;rebuild/OnslaughtRebuild.Client.Tests/InteractiveSessionTests.cs	Fixed-step input latches and measured mouse/button laws exist; generic controller stacks, configuration persistence, recording, and vibration do not.
PCController.h	22	CPCController::GetJoyButtonOn	GetJoyButtonOn(int pad_number, int button)	CPCController	PC_OWNER_FILE	references/Onslaught/PCController.h:22-22	950064c8f84ca57aa33e2cec08e1c24d164a8ee564292b6c4edd2e753fd18cc0	Returns LT.JoyButtonOn(pad_number, button).			LT.JoyButtonOn	SOURCE_EXACT	0x005147f0	0x005147f0:CPCController__GetJoyButtonOn	reverse-engineering/binary-analysis/cpccontroller-vtable-semantics-2026-08-11.tsv;references/Onslaught/PCController.h:22;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-shared-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/frontend/controller-system.md	Promoted semantic row labels CPCController::GetJoyButtonOn SOURCE_INLINE and states the exact current-byte test.	Any pristine-body, ABI, or source-line readback mismatch at the cited VA refutes SOURCE_EXACT.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/InteractiveSession.cs;rebuild/OnslaughtRebuild.Client.Tests/InteractiveSessionTests.cs	Fixed-step input latches and measured mouse/button laws exist; generic controller stacks, configuration persistence, recording, and vibration do not.
PCController.h	23	CPCController::GetJoyButtonRelease	GetJoyButtonRelease(int pad_number, int button)	CPCController	PC_OWNER_FILE	references/Onslaught/PCController.h:23-23	7561d9a702b6f58a5ebe71c9205e3fea34c5ab57bfd9b931625a3ce89c8e73ed	Returns LT.JoyButtonRelease(pad_number, button).			LT.JoyButtonRelease	SOURCE_EXACT	0x00514810	0x00514810:CPCController__GetJoyButtonRelease	reverse-engineering/binary-analysis/cpccontroller-vtable-semantics-2026-08-11.tsv;references/Onslaught/PCController.h:23;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-shared-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/frontend/controller-system.md	Promoted semantic row labels CPCController::GetJoyButtonRelease SOURCE_INLINE and states the exact release-edge test.	Any pristine-body, ABI, or source-line readback mismatch at the cited VA refutes SOURCE_EXACT.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/InteractiveSession.cs;rebuild/OnslaughtRebuild.Client.Tests/InteractiveSessionTests.cs	Fixed-step input latches and measured mouse/button laws exist; generic controller stacks, configuration persistence, recording, and vibration do not.
PCController.h	25	CPCController::GetKeyOnce	GetKeyOnce(int pad_number, int key)	CPCController	PC_OWNER_FILE	references/Onslaught/PCController.h:25-25	863eb559191767824207aae6d8af6cdddbbc109188efeaf5fe579db17bd49e42	Returns PLATFORM.KeyOnce(key).		PLATFORM	PLATFORM.KeyOnce	SOURCE_EXACT	0x00514850	0x00514850:CPCController__GetKeyOnce	reverse-engineering/binary-analysis/cpccontroller-vtable-semantics-2026-08-11.tsv;references/Onslaught/PCController.h:25;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-shared-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/frontend/controller-system.md	Promoted semantic row labels CPCController::GetKeyOnce SOURCE_INLINE and bounds the forwarding/canonicalization body.	Any pristine-body, ABI, or source-line readback mismatch at the cited VA refutes SOURCE_EXACT.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/InteractiveSession.cs;rebuild/OnslaughtRebuild.Client.Tests/InteractiveSessionTests.cs	Fixed-step input latches and measured mouse/button laws exist; generic controller stacks, configuration persistence, recording, and vibration do not.
PCController.h	26	CPCController::GetKeyOn	GetKeyOn(int pad_number, int key)	CPCController	PC_OWNER_FILE	references/Onslaught/PCController.h:26-26	98c1002d356c242f8e3c1651d429753ba69a8605b2ce0b277586ff648fdc5ded	Returns PLATFORM.KeyOn(key).		PLATFORM	PLATFORM.KeyOn	SOURCE_EXACT	0x00514890	0x00514890:CPCController__GetKeyOn	reverse-engineering/binary-analysis/cpccontroller-vtable-semantics-2026-08-11.tsv;references/Onslaught/PCController.h:26;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-shared-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/frontend/controller-system.md	Promoted semantic row labels CPCController::GetKeyOn SOURCE_INLINE and bounds the forwarding/canonicalization body.	Any pristine-body, ABI, or source-line readback mismatch at the cited VA refutes SOURCE_EXACT.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/InteractiveSession.cs;rebuild/OnslaughtRebuild.Client.Tests/InteractiveSessionTests.cs	Fixed-step input latches and measured mouse/button laws exist; generic controller stacks, configuration persistence, recording, and vibration do not.
PCController.h	27	CPCController::DeviceSetVibration	DeviceSetVibration(float)	CPCController	PC_OWNER_FILE	references/Onslaught/PCController.h:27-27	afa06dbc460678457c021cd1acd706fd0d899bedaf2d9e6968e2a18629701d95	Executes the pinned source body in order: 			NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/PCController.h:27;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-shared-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/cpccontroller-vtable-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/frontend/controller-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Client/InteractiveSession.cs;rebuild/OnslaughtRebuild.Client.Tests/InteractiveSessionTests.cs	Fixed-step input latches and measured mouse/button laws exist; generic controller stacks, configuration persistence, recording, and vibration do not.
PCGame.h	17	CPCGame::SetBaseTime	SetBaseTime(float t)	CPCGame	PC_OWNER_FILE	references/Onslaught/PCGame.h:17-17	bdcff8c6cbba257237a5c31d3d242f0c9a042b46df5aac8c362d8ba2d943d166	Writes mBaseTime; source body: mBaseTime=t;	mBaseTime		mBaseTime	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/PCGame.h:17;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
PCGame.h	18	CPCGame::SetFrameTime	SetFrameTime(float t)	CPCGame	PC_OWNER_FILE	references/Onslaught/PCGame.h:18-18	b93c8198009940f7a9609ff8ef0f57ae909b3af9593233492eaa8825b0c5a80d	Writes mFrameTime; source body: mFrameTime=t;	mFrameTime		mFrameTime	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/PCGame.h:18;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
PCMemoryCard.h	15	CPCMemoryCard::IsHDDAvailable	IsHDDAvailable()	CPCMemoryCard	PC_OWNER_FILE	references/Onslaught/PCMemoryCard.h:15-15	849895062e6b032aa0a1605c1d81a4defb94d5bd8a9ad721ea04e31ee046fca7	Returns (FALSE).		FALSE	NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/PCMemoryCard.h:15;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cpcmemorycard-pc-save-backend-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	NO_DIRECT_PORT	rebuild/README.md	The rebuild explicitly owns no save persistence or storage backend in the current slice.
PCMemoryCard.h	17	CPCMemoryCard::GetNumCards	GetNumCards(int *num)	CPCMemoryCard	PC_OWNER_FILE	references/Onslaught/PCMemoryCard.h:17-17	014580aef05a42a828a7d6c98b4b71b63664ef2c2590ca0e25276ef9f861c38a	Writes num; source body: *num=0; return(MCE_SUCCESS);		0;MCE_SUCCESS	num	SOURCE_ANALOG	0x00514950		reverse-engineering/binary-analysis/cpcmemorycard-pc-save-backend-semantics-2026-08-11.tsv;references/Onslaught/PCMemoryCard.h:17;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv	Promoted semantics anchors PCMemoryCard.h:17 and names the released single-device adapter, explicitly bounding divergence from the zero-returning source stub.	A body/ABI readback that refutes the named candidate, or proof of a different source owner, refutes this bounded analog.	NO_DIRECT_PORT	rebuild/README.md	The rebuild explicitly owns no save persistence or storage backend in the current slice.
PCMemoryCard.h	97	CPCMemoryCard::Update	Update()	CPCMemoryCard	PC_OWNER_FILE	references/Onslaught/PCMemoryCard.h:97-97	004bf647d522957ced218b1f50271e04db911e5fcacc5df07e2fb37c054dba6b	Returns false.		false	NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/PCMemoryCard.h:97;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cpcmemorycard-pc-save-backend-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	NO_DIRECT_PORT	rebuild/README.md	The rebuild explicitly owns no save persistence or storage backend in the current slice.
Player.cpp	24	CPlayer::CPlayer	CPlayer::CPlayer(int number)	CPlayer	ALL_TARGETS	references/Onslaught/Player.cpp:24-34	3fa56f943e58ce671214636da401f364b648cfb9fc350a8536de3a735d5ea519	Initializes mNumber(number); then writes mCurrentViewMode, mIsGod, mPreferedControlView; source body: mBattleEngine.SetReader(NULL); WipeStats(); mCurrentViewMode = PLAYER_FP_VIEW; mPreferedControlView = PLAYER_FP_VIEW; mThingsKilled.SetAll(0); mIsGod = CAREER.GetIsGod(mNumber-1) ;	mBattleEngine;mCurrentViewMode;mIsGod;mNumber;mPreferedControlView;mThingsKilled	0;1;CAREER;NULL;PLAYER_FP_VIEW	CAREER.GetIsGod;WipeStats;mBattleEngine.SetReader;mCurrentViewMode;mIsGod;mNumber;mPreferedControlView;mThingsKilled.SetAll	SOURCE_ANALOG	0x004d2780	0x004d2780:CPlayer__ctor	reverse-engineering/binary-analysis/functions/Player.cpp/CPlayer__ctor.md;references/Onslaught/Player.cpp:24;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv	Function note names the exact source signature and retail constructor but grades the bridge Partial static, so this remains SOURCE_ANALOG-ready only.	A body/ABI readback that refutes the named candidate, or proof of a different source owner, refutes this bounded analog.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Level100ActorRegistry.cs;rebuild/OnslaughtRebuild.Core/Simulation.cs	The canonical player actor and selected view/state laws exist; the full CPlayer facade, statistics, and control stack do not.
Player.h	65	CPlayer::CanBeControlledWhenInPause	CanBeControlledWhenInPause()	CPlayer	ALL_TARGETS	references/Onslaught/Player.h:65-65	e77d6d9141a7e58bc21ed9574f97a4a87ec2bcb236f1cd71898c0695d84909e0	Returns FALSE.		FALSE	NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Player.h:65;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/binary-analysis/functions/Player.cpp/CPlayer__ctor.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Level100ActorRegistry.cs;rebuild/OnslaughtRebuild.Core/Simulation.cs	The canonical player actor and selected view/state laws exist; the full CPlayer facade, statistics, and control stack do not.
