# bea.source-crosswalk.remediation-wave1.v1
# Parent audit: t_a103d4a7 commit 906452399d8fda9c1549859a66492ab72761a8f3
# Applied batch: 2 plus semantic correction t_497a7f9f (cumulative/final)
# Baseline: 1,783 AST definitions; 1,164 crosswalk rows; 1,149 valid joins; 15 non-function extras; 634 omitted definitions.
# Wave 1 does not add the 634 omitted definitions; they remain the named subsystem-expansion backlog.
# authority_targets are existing read-only authorities; analogy_boundary states the exact ceiling of each decision. The 24 original unsupported-analog downgrades carry a COLD_REAUDIT disposition after promoted-table, exact-note, and bounded-owner-alias review.
source_file	source_function	src_line	source_anchor	before_classification	before_va	action	after_classification	after_va	retail_name	evidence_status	authority_targets	analogy_boundary	raw_finding_codes	audit_disposition
engine.cpp	CEngine::GetViewMatrixFromCamera	293	engine.cpp:293	SOURCE_ANALOG	0x00449ef0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x00449ef0	CEngine__GetViewMatrixFromCamera	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x00449ef0 to CEngine__GetViewMatrixFromCamera; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
engine.cpp	CEngine::SetViewpoint	304	engine.cpp:304	SOURCE_ANALOG	0x0044a020	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x0044a020	CEngine__SetViewpoint	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x0044a020 to CEngine__SetViewpoint; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
engine.cpp	CEngine::SelectViewpoint	329	engine.cpp:329	SOURCE_ANALOG	0x0044a0d0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x0044a0d0	CEngine__SelectViewpoint	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x0044a0d0 to CEngine__SelectViewpoint; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
engine.cpp	CEngine::ResetPos	342	engine.cpp:342	SOURCE_ANALOG	0x0044a110	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x0044a110	CEngine__ResetPos	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x0044a110 to CEngine__ResetPos; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
engine.cpp	CEngine::InitDamageSystem	350	engine.cpp:350	SOURCE_ANALOG	0x0044a130	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x0044a130	CEngine__InitDamageSystem	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x0044a130 to CEngine__InitDamageSystem; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
engine.cpp	CEngine::LoadMixers	396	engine.cpp:396	SOURCE_ANALOG	0x0044a1f0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x0044a1f0	CEngine__LoadMixers	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x0044a1f0 to CEngine__LoadMixers; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
engine.cpp	CEngine::SetKempyCube	417	engine.cpp:417	SOURCE_ANALOG	0x0044a2a0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x0044a2a0	CEngine__SetKempyCube	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x0044a2a0 to CEngine__SetKempyCube; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
engine.cpp	CEngine::SetWater	424	engine.cpp:424	SOURCE_ANALOG	0x0044a2c0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x0044a2c0	CEngine__SetWater	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x0044a2c0 to CEngine__SetWater; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
engine.cpp	CEngine::SetupLights	431	engine.cpp:431	SOURCE_ANALOG	0x0044a2d0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x0044a2d0	CEngine__SetupLights	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x0044a2d0 to CEngine__SetupLights; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
engine.cpp	CEngine::Deserialize	668	engine.cpp:668	SOURCE_ANALOG	0x0044a6e0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x0044a6e0	CEngine__Deserialize	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x0044a6e0 to CEngine__Deserialize; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
eventmanager.cpp	CEventManager::AddEvent	143	eventmanager.cpp:143	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 143,152,170; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
eventmanager.cpp	CEventManager::AddEvent	152	eventmanager.cpp:152	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 143,152,170; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
eventmanager.cpp	CEventManager::AddEvent	170	eventmanager.cpp:170	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 143,152,170; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
FEPGoodies.cpp	CFEPGoodies::Init	489	FEPGoodies.cpp:489	SOURCE_ANALOG	0x0045c7a0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x0045c7a0	CFEPGoodies__Init	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x0045c7a0 to CFEPGoodies__Init; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
FEPGoodies.cpp	CFEPGoodies::Shutdown	1226	FEPGoodies.cpp:1226	SOURCE_ANALOG	0x0045c9e0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x0045c9e0	CFEPGoodies__Shutdown	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x0045c9e0 to CFEPGoodies__Shutdown; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
FEPGoodies.cpp	CFEPGoodies::RenderPreCommon	1718	FEPGoodies.cpp:1718	SOURCE_ANALOG	0x0045e0d0	DOWNGRADE_UNSUPPORTED_ANALOG	NO_MATCH_FOUND		CFEPGoodies__Render	BOUNDED_NO_MATCH_REAUDITED	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W004/primary/A04.md;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W004/adversarial/B04.md	Cold re-audit across CFEPGoodies promoted notes, semantic tables, and bounded frontend aliases confirms 0x0045e0d0 is the large vtable-slot Render body, not the one-call RenderPreCommon source helper; no separate named helper body is proven. Binary absence, folding, and inlining are not claimed.	ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	FIX_WEAK_ANALOG_EVIDENCE;COLD_REAUDIT_CONFIRMED
FEPGoodies.cpp	goodies_prepare_projection	1790	FEPGoodies.cpp:1790	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 1790,1808; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
FEPGoodies.cpp	goodies_restore_projection	1800	FEPGoodies.cpp:1800	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 1800,1818; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
FEPGoodies.cpp	goodies_prepare_projection	1808	FEPGoodies.cpp:1808	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 1790,1808; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
FEPGoodies.cpp	goodies_restore_projection	1818	FEPGoodies.cpp:1818	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 1800,1818; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
FEPGoodies.cpp	CFEPGoodies::Render	1825	FEPGoodies.cpp:1825	SOURCE_ANALOG	0x0045e0d0	STRENGTHEN_NAME_ONLY_ANALOG;RETAIN_UNIQUE_VA_OWNER	SOURCE_ANALOG	0x0045e0d0	CFEPGoodies__Render	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x0045e0d0 to CFEPGoodies__Render; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	FIX_WEAK_ANALOG_EVIDENCE;FIX_VA_COLLISION_BY_PEER
FEPGoodies.cpp	CFEPGoodies::TransitionNotification	2521	FEPGoodies.cpp:2521	SOURCE_ANALOG	0x0045ffa0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x0045ffa0	CFEPGoodies__TransitionNotification	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;reverse-engineering/binary-analysis/external-table-gap-function-boundaries-2026-08-13.md	The named source analog is retained; the external gap receipt shows the static-closure bodyMax truncates a known continuation, so range disagreement is recorded without changing identity.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK;AUTHORITY_SIZE_RANGE_DISAGREEMENT	FIX_WEAK_ANALOG_EVIDENCE;AUTHORITY_RANGE_DISAGREEMENT_RETAINED
FEPLoadGame.cpp	CFEPLoadGame::RenderPreCommon	88	FEPLoadGame.cpp:88	SOURCE_ANALOG	0x00461d90	DOWNGRADE_UNSUPPORTED_ANALOG	NO_MATCH_FOUND		CFEPLoadGame__Render	BOUNDED_NO_MATCH_REAUDITED	reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	Cold re-audit across promoted frontend semantics and bounded aliases confirms 0x00461d90 is CFEPLoadGame::Render at source lines 93-126, distinct from RenderPreCommon at line 88; no separate named RenderPreCommon body is proven. Binary absence, folding, and inlining are not claimed.	ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	FIX_WEAK_ANALOG_EVIDENCE;COLD_REAUDIT_CONFIRMED
FEPLoadGame.cpp	CFEPLoadGame::Render	93	FEPLoadGame.cpp:93	SOURCE_ANALOG	0x00461d90	RETAIN_UNIQUE_VA_OWNER	SOURCE_ANALOG	0x00461d90	CFEPLoadGame__Render	EXISTING_IDENTITY_RETAINED	reverse-engineering/binary-analysis/functions/FEPLoadGame.cpp/CFEPLoadGame__Render.md;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv	This row is the evidence-supported owner of the populated VA; colliding prefix/alternate-source rows were cleared without collapsing their source identities.	CROSSWALK_VA_COLLISION	FIX_VA_COLLISION_BY_PEER
FEPSaveGame.cpp	CFEPSaveGame::RenderPreCommon	171	FEPSaveGame.cpp:171	SOURCE_ANALOG	0x00464a80	DOWNGRADE_UNSUPPORTED_ANALOG	NO_MATCH_FOUND		CFEPSaveGame__Render	BOUNDED_NO_MATCH_REAUDITED	reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	Cold re-audit across promoted frontend semantics and bounded aliases confirms 0x00464a80 is CFEPSaveGame::Render at source lines 176-205, distinct from RenderPreCommon at line 171; no separate named RenderPreCommon body is proven. Binary absence, folding, and inlining are not claimed.	ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	FIX_WEAK_ANALOG_EVIDENCE;COLD_REAUDIT_CONFIRMED
FEPSaveGame.cpp	CFEPSaveGame::Render	176	FEPSaveGame.cpp:176	SOURCE_ANALOG	0x00464a80	RETAIN_UNIQUE_VA_OWNER	SOURCE_ANALOG	0x00464a80	CFEPSaveGame__Render	EXISTING_IDENTITY_RETAINED	reverse-engineering/binary-analysis/functions/FEPSaveGame.cpp/CFEPSaveGame__Render.md;reverse-engineering/binary-analysis/frontend-save-load-semantics-2026-08-11.tsv	This row is the evidence-supported owner of the populated VA; colliding prefix/alternate-source rows were cleared without collapsing their source identities.	CROSSWALK_VA_COLLISION	FIX_VA_COLLISION_BY_PEER
FrontEnd.cpp	mAllLevelsCheatActive	37	FrontEnd.cpp:37	NO_MATCH_FOUND		REMOVE_NON_FUNCTION_EXTRA	REMOVED_NON_FUNCTION			AST_NON_FUNCTION	audit commit 906452399d8fda9c1549859a66492ab72761a8f3	Fresh tree-sitter inventory identifies this source location as data, an initializer, or a switch label rather than a function definition.	CROSSWALK_EXTRA_ROW	REMOVED_REAL_DEFECT
FrontEnd.cpp	CFrontEnd::RenderSlidingScreen	1048	FrontEnd.cpp:1048	SOURCE_ANALOG	0x00468200	DOWNGRADE_UNSUPPORTED_ANALOG	NO_MATCH_FOUND		CFrontEnd__Render	BOUNDED_NO_MATCH_REAUDITED	reverse-engineering/binary-analysis/functions/FrontEnd.cpp/CFrontEnd__Render.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	Cold re-audit across promoted CFrontEnd notes, semantic tables, and bounded aliases confirms 0x00468200 is the frontend frame Render owner at source line 1259, not RenderSlidingScreen at line 1048; no separate named sliding-screen body is proven. Binary absence and inlining are not claimed.	ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	FIX_WEAK_ANALOG_EVIDENCE;COLD_REAUDIT_CONFIRMED
FrontEnd.cpp	CFrontEnd::Render	1259	FrontEnd.cpp:1259	SOURCE_ANALOG	0x00468200	RETAIN_UNIQUE_VA_OWNER	SOURCE_ANALOG	0x00468200	CFrontEnd__Render	EXISTING_IDENTITY_RETAINED	reverse-engineering/binary-analysis/functions/FrontEnd.cpp/CFrontEnd__Render.md	This row is the evidence-supported owner of the populated VA; colliding prefix/alternate-source rows were cleared without collapsing their source identities.	CROSSWALK_VA_COLLISION	FIX_VA_COLLISION_BY_PEER
FrontEnd.cpp	CFrontEnd::RenderEnd	1528	FrontEnd.cpp:1528	SOURCE_ANALOG	0x00468200	DOWNGRADE_UNSUPPORTED_ANALOG	NO_MATCH_FOUND		CFrontEnd__Render	BOUNDED_NO_MATCH_REAUDITED	reverse-engineering/binary-analysis/functions/FrontEnd.cpp/CFrontEnd__Render.md;reverse-engineering/binary-analysis/functions/FrontEnd.cpp/CFrontEnd__RenderCursorEndSceneAndAsyncSave.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	Cold re-audit confirms 0x00468200 is CFrontEnd::Render and the separate 0x00468700 end-scene helper also owns cursor/async-save behavior rather than the exact source RenderEnd method; no separate named RenderEnd body is proven. Binary absence and inlining are not claimed.	ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	FIX_WEAK_ANALOG_EVIDENCE;COLD_REAUDIT_CONFIRMED
game.cpp	con_navmapon	170	game.cpp:170	SOURCE_EXACT	0x0046c120	DROP_UNRESOLVED_SECONDARY_CITATION	SOURCE_EXACT	0x0046c120	con_navmapon	PRECISE_EXISTING_NOTE_RETAINED	reverse-engineering/binary-analysis/functions/game.cpp/con_navmapon.md	The function note already resolves this row; the unrelated semantics-table token had no VA/source-anchor target and was removed rather than treated as evidence.	EVIDENCE_TARGET_UNRESOLVED	FIX_UNRESOLVED_EVIDENCE_TARGET
game.cpp	con_navmapoff	177	game.cpp:177	SOURCE_EXACT	0x0046c150	DROP_UNRESOLVED_SECONDARY_CITATION	SOURCE_EXACT	0x0046c150	con_navmapoff	PRECISE_EXISTING_NOTE_RETAINED	reverse-engineering/binary-analysis/functions/game.cpp/con_navmapoff.md	The function note already resolves this row; the unrelated semantics-table token had no VA/source-anchor target and was removed rather than treated as evidence.	EVIDENCE_TARGET_UNRESOLVED	FIX_UNRESOLVED_EVIDENCE_TARGET
game.cpp	con_win	184	game.cpp:184	SOURCE_EXACT	0x0046c180	DROP_UNRESOLVED_SECONDARY_CITATION	SOURCE_EXACT	0x0046c180	con_win	PRECISE_EXISTING_NOTE_RETAINED	reverse-engineering/binary-analysis/functions/game.cpp/con_win.md	The function note already resolves this row; the unrelated semantics-table token had no VA/source-anchor target and was removed rather than treated as evidence.	EVIDENCE_TARGET_UNRESOLVED	FIX_UNRESOLVED_EVIDENCE_TARGET
game.cpp	con_lose	190	game.cpp:190	SOURCE_EXACT	0x0046c200	DROP_UNRESOLVED_SECONDARY_CITATION	SOURCE_EXACT	0x0046c200	con_lose	PRECISE_EXISTING_NOTE_RETAINED	reverse-engineering/binary-analysis/functions/game.cpp/con_lose.md	The function note already resolves this row; the unrelated semantics-table token had no VA/source-anchor target and was removed rather than treated as evidence.	EVIDENCE_TARGET_UNRESOLVED	FIX_UNRESOLVED_EVIDENCE_TARGET
game.cpp	CGame::CGame	216	game.cpp:216	SOURCE_ANALOG	0x0046c210	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x0046c210	CGame__ctor	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W004/primary/A09.md	The current name/closure and full-pass owner/vtable plate identify the CGame constructor; the analogy is limited to constructor identity and static initialization shape, not source-body equality.	ANALOG_REASON_EVIDENCE_WEAK;EVIDENCE_TARGET_UNRESOLVED	FIX_WEAK_ANALOG_EVIDENCE
game.cpp	CGame::~dtor	237	game.cpp:237	SOURCE_ANALOG	0x0046c2d0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x0046c2d0	CGame__dtor	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x0046c2d0 to CGame__dtor; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_REASON_EVIDENCE_WEAK;EVIDENCE_TARGET_UNRESOLVED	FIX_WEAK_ANALOG_EVIDENCE
game.cpp	CGame::Init	246	game.cpp:246	SOURCE_EXACT	0x0046c360	RETAIN_UNIQUE_VA_OWNER	SOURCE_EXACT	0x0046c360	CGame__Init	EXISTING_IDENTITY_RETAINED	reverse-engineering/binary-analysis/functions/game.cpp/CGame__Init.md;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv	This row is the evidence-supported owner of the populated VA; colliding prefix/alternate-source rows were cleared without collapsing their source identities.	CROSSWALK_VA_COLLISION	FIX_VA_COLLISION_BY_PEER
game.cpp	CGame::InitOneOffResources	662	game.cpp:662	SOURCE_ANALOG	0x0046c360	DOWNGRADE_UNSUPPORTED_ANALOG	NO_MATCH_FOUND		CGame__Init	BOUNDED_NO_MATCH_REAUDITED	reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/functions/game.cpp/CGame__Init.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	Cold re-audit across promoted lifecycle semantics and bounded CGame aliases confirms 0x0046c360 is CGame::Init at source line 246; no separate named InitOneOffResources body is proven for the source helper at line 662. Binary absence and inlining are not claimed.	ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	FIX_WEAK_ANALOG_EVIDENCE;COLD_REAUDIT_CONFIRMED
game.cpp	CGame::InitRestartResources	674	game.cpp:674	SOURCE_ANALOG	0x0046c360	DOWNGRADE_UNSUPPORTED_ANALOG	NO_MATCH_FOUND		CGame__Init	BOUNDED_NO_MATCH_REAUDITED	reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/functions/game.cpp/CGame__Init.md;reverse-engineering/binary-analysis/functions/game.cpp/CGame__InitRestartLoop.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	Cold re-audit across promoted lifecycle semantics and bounded CGame aliases distinguishes CGame::Init at 0x0046c360 and InitRestartLoop at 0x0046c430; neither authority proves a separate InitRestartResources body for source line 674. Binary absence and inlining are not claimed.	ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	FIX_WEAK_ANALOG_EVIDENCE;COLD_REAUDIT_CONFIRMED
game.cpp	ReceiveButtonAction	1240	game.cpp:1240	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 1240,4094; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
game.cpp	CWorld::kSinglePlayer	2521	game.cpp:2521	NO_MATCH_FOUND		REMOVE_NON_FUNCTION_EXTRA	REMOVED_NON_FUNCTION			AST_NON_FUNCTION	audit commit 906452399d8fda9c1549859a66492ab72761a8f3	Fresh tree-sitter inventory identifies this source location as data, an initializer, or a switch label rather than a function definition.	CROSSWALK_EXTRA_ROW	REMOVED_REAL_DEFECT
game.cpp	CWorld::kCooperativeMultiplayer	2533	game.cpp:2533	NO_MATCH_FOUND		REMOVE_NON_FUNCTION_EXTRA	REMOVED_NON_FUNCTION			AST_NON_FUNCTION	audit commit 906452399d8fda9c1549859a66492ab72761a8f3	Fresh tree-sitter inventory identifies this source location as data, an initializer, or a switch label rather than a function definition.	CROSSWALK_EXTRA_ROW;SOURCE_NAME_AMBIGUOUS	REMOVED_REAL_DEFECT
game.cpp	CWorld::kVersusMultiplayer	2548	game.cpp:2548	NO_MATCH_FOUND		REMOVE_NON_FUNCTION_EXTRA	REMOVED_NON_FUNCTION			AST_NON_FUNCTION	audit commit 906452399d8fda9c1549859a66492ab72761a8f3	Fresh tree-sitter inventory identifies this source location as data, an initializer, or a switch label rather than a function definition.	CROSSWALK_EXTRA_ROW;SOURCE_NAME_AMBIGUOUS	REMOVED_REAL_DEFECT
